GuideUID	TargetGene	Cell	Type	log2FC.D7	log2FC.D14
UID_062040	SFPQ	HAP1	SM	-0.00978105544642521	-0.298784978405878
UID_062041	SFPQ	HAP1	SM	-0.067111868901365	-0.60930952763719
UID_062042	SFPQ	HAP1	SM	-2.32149855105363	-3.76251739176572
UID_062043	SFPQ	HAP1	SM	-2.31495035741933	-3.58196725898447
UID_062044	SFPQ	HAP1	SM	-4.31231119427396	-4.74832763967781
UID_062049	ASNA1	HAP1	PM	-0.0556551796703383	0.0149787421464186
UID_062050	ASNA1	HAP1	SM	0.146634361505282	0.069489543613706
UID_062051	ASNA1	HAP1	SM	0.165212565918495	0.0920893224820787
UID_062052	ASNA1	HAP1	SM	-0.00612992215169766	-0.106198996366049
UID_062053	ASNA1	HAP1	SM	0.277222925235632	0.330602191817162
UID_062054	ASNA1	HAP1	SM	0.0619471677956835	0.157988596125481
UID_062055	ASNA1	HAP1	SM	0.0126398565186527	-0.0332815534760639
UID_062056	ASNA1	HAP1	SM	0.106987766834825	0.0656915513972429
UID_062057	ASNA1	HAP1	SM	0.0684058217714971	0.0995776203825906
UID_062058	ASNA1	HAP1	SM	0.0534287522657888	0.212566058548981
UID_062059	ASNA1	HAP1	SM	-0.0111573513923784	0.0420997146975054
UID_062060	ASNA1	HAP1	PM	-0.0238600215276427	0.146639615174735
UID_062061	ASNA1	HAP1	SM	-0.00789993378279061	0.09230466286433
UID_062062	ASNA1	HAP1	SM	0.0860234548786165	0.176548314714592
UID_062063	ASNA1	HAP1	SM	0.0226548309563519	0.135171229326338
UID_062064	ASNA1	HAP1	SM	0.189135176189963	0.0737870642395757
UID_062065	ASNA1	HAP1	SM	-0.0835800773192354	-0.0418130666885136
UID_062066	ASNA1	HAP1	SM	0.0578583613279327	0.04536204115936
UID_062067	ASNA1	HAP1	SM	-0.0528818562490258	0.00492891230627444
UID_062068	ASNA1	HAP1	SM	0.144775833074052	0.0983523965358265
UID_062069	ASNA1	HAP1	SM	0.00425815372745136	0.0623157506926082
UID_062070	ASNA1	HAP1	SM	-0.161491088899351	-0.0373048944515692
UID_062071	ASNA1	HAP1	PM	-1.07348251738806	-1.77750233169031
UID_062072	ASNA1	HAP1	SM	0.0140689405744328	0.207776326301833
UID_062073	ASNA1	HAP1	SM	-0.047796194585736	-0.0439752972803329
UID_062074	ASNA1	HAP1	SM	0.156903491844918	0.253853026094812
UID_062075	ASNA1	HAP1	SM	-0.00437101986012524	-0.142468996477606
UID_062076	ASNA1	HAP1	SM	-0.140493427339392	-0.590860680892951
UID_062077	ASNA1	HAP1	SM	0.0416950829149644	-0.0528645469364272
UID_062078	ASNA1	HAP1	SM	0.0504846883042033	0.104624821234937
UID_062079	ASNA1	HAP1	SM	-0.123828751938522	-0.199667436353969
UID_062080	ASNA1	HAP1	SM	-0.68802575839376	-1.48099852605227
UID_062081	ASNA1	HAP1	SM	-0.425397069496893	-1.13692383943912
UID_062082	ASNA1	HAP1	PM	-0.107291094947027	0.0406042710025703
UID_062083	ASNA1	HAP1	SM	-0.158756417258471	-0.145936400967118
UID_062084	ASNA1	HAP1	SM	0.0817795243872825	0.0846110029128776
UID_062085	ASNA1	HAP1	SM	0.0435559599020443	-0.0358160876659391
UID_062086	ASNA1	HAP1	SM	-0.0896098002873826	-0.150628300443042
UID_062087	ASNA1	HAP1	SM	0.00980903076802824	-0.0949844190397012
UID_062088	ASNA1	HAP1	SM	0.176630391214062	0.120185905662326
UID_062089	ASNA1	HAP1	SM	-0.0583195992820673	-0.0608265740551071
UID_062090	ASNA1	HAP1	SM	-0.163701147288258	-0.163625199089043
UID_062091	ASNA1	HAP1	SM	0.187962302582153	0.075796840272964
UID_062092	ASNA1	HAP1	SM	-0.0314709758225936	0.0356178985412348
UID_062097	POP5	HAP1	PM	-1.72499184591987	-2.51153694074213
UID_062098	POP5	HAP1	SM	0.171950109503483	-0.0256468543137446
UID_062099	POP5	HAP1	SM	0.0787085783609554	-0.0119653856120079
UID_062100	POP5	HAP1	SM	0.0867274843038078	-0.0617300691989434
UID_062101	POP5	HAP1	SM	0.065302216013443	-0.091045459788429
UID_062102	POP5	HAP1	SM	-0.979480454539284	-1.61951425979438
UID_062103	POP5	HAP1	SM	-0.0522351058081933	-0.162031476785245
UID_062104	POP5	HAP1	SM	0.0516947222938471	-0.0320663748935028
UID_062105	POP5	HAP1	SM	-0.12884919273156	-0.177109368869694
UID_062106	POP5	HAP1	SM	-0.0980728975197386	-0.122601225324691
UID_062107	POP5	HAP1	SM	-0.380135453093892	-0.684138687136386
UID_062108	POP5	HAP1	PM	-2.348184758925	-2.70809907617738
UID_062109	POP5	HAP1	SM	-0.674300935327757	-1.06535452686032
UID_062110	POP5	HAP1	SM	0.147210844147161	0.052723264769125
UID_062111	POP5	HAP1	SM	-0.255895473533788	-0.395304636351651
UID_062112	POP5	HAP1	SM	-1.18977514138644	-1.99881766120773
UID_062113	POP5	HAP1	SM	-2.22537421584326	-3.04048572748647
UID_062114	POP5	HAP1	SM	0.00368400661962578	-0.00430077749184651
UID_062115	POP5	HAP1	SM	-1.24134358915861	-1.67070617774887
UID_062116	POP5	HAP1	SM	-1.86566237630509	-2.59597062605429
UID_062117	POP5	HAP1	SM	-0.289788718336893	-0.22750124592004
UID_062118	POP5	HAP1	SM	-1.83315948988933	-2.53840917087711
UID_062119	POP5	HAP1	PM	-3.58654440243914	-3.72670071695477
UID_062120	POP5	HAP1	SM	-0.0170237526168688	0.0492517526621343
UID_062121	POP5	HAP1	SM	-2.26944556039316	-2.76826993498307
UID_062122	POP5	HAP1	SM	-1.28966598417904	-1.61127426476017
UID_062123	POP5	HAP1	SM	-4.00091548745185	-5.06753340418409
UID_062124	POP5	HAP1	SM	-4.02934600293004	-4.71673306200937
UID_062125	POP5	HAP1	SM	0.0813383837778708	-0.0739122651522312
UID_062126	POP5	HAP1	SM	-0.0112499544253419	0.0152703212060087
UID_062127	POP5	HAP1	SM	-2.3408916167859	-3.10851842927701
UID_062128	POP5	HAP1	SM	-0.682178385942211	-1.31856573586617
UID_062129	POP5	HAP1	SM	-3.32245228748461	-3.30859365025944
UID_062130	POP5	HAP1	PM	-2.60433216051447	-3.11470783601854
UID_062131	POP5	HAP1	SM	-0.0177040313217537	-0.0358439960293714
UID_062132	POP5	HAP1	SM	0.00438115737754296	0.0267790768628072
UID_062133	POP5	HAP1	SM	-0.106767284289413	-0.120359335299024
UID_062134	POP5	HAP1	SM	-1.89912996636961	-2.76788880861481
UID_062135	POP5	HAP1	SM	-2.46006232563924	-2.70603099970621
UID_062136	POP5	HAP1	SM	0.116621517104771	0.196242963404155
UID_062137	POP5	HAP1	SM	-0.32824840376156	-0.96955629540865
UID_062138	POP5	HAP1	SM	-0.621323300749442	-1.11511714428446
UID_062139	POP5	HAP1	SM	-1.67237019213663	-2.24949203504776
UID_062140	POP5	HAP1	SM	-2.2383813919044	-3.37106170783078
UID_062145	WDR7	HAP1	PM	-0.188985714117908	-0.375940829113021
UID_062146	WDR7	HAP1	SM	0.179717440664648	-0.0123000226383327
UID_062147	WDR7	HAP1	SM	-0.0441701719199754	-0.0382951602194088
UID_062148	WDR7	HAP1	SM	-0.131091600148206	-0.126846907426836
UID_062149	WDR7	HAP1	SM	-0.0850392981770366	-0.0933786156690511
UID_062150	WDR7	HAP1	SM	0.170081207047927	0.159886197324381
UID_062151	WDR7	HAP1	SM	0.19841515729435	0.0445718757764128
UID_062152	WDR7	HAP1	SM	-0.0736749515467442	-0.182744288165667
UID_062153	WDR7	HAP1	SM	-0.129519704262259	-0.296558579211513
UID_062154	WDR7	HAP1	SM	-0.111955684598429	0.0529919632725655
UID_062155	WDR7	HAP1	SM	-0.00564451752218714	-0.188006169097767
UID_062156	WDR7	HAP1	PM	-0.270205500432515	-0.444993260192323
UID_062157	WDR7	HAP1	SM	0.00466464129161227	0.0958678566736239
UID_062158	WDR7	HAP1	SM	0.253027610698592	0.0816132835316718
UID_062159	WDR7	HAP1	SM	0.120937984505861	0.0180696926918718
UID_062160	WDR7	HAP1	SM	0.0414310312470059	-0.250630187670483
UID_062161	WDR7	HAP1	SM	0.0196955210803209	-0.28302589125863
UID_062162	WDR7	HAP1	SM	0.278228362450126	0.347430817521229
UID_062163	WDR7	HAP1	SM	0.134985373639578	0.105372127947792
UID_062164	WDR7	HAP1	SM	-0.25914030916911	-0.486961382627878
UID_062165	WDR7	HAP1	SM	-0.0464351234814586	-0.330028693619579
UID_062166	WDR7	HAP1	SM	-0.103921380950726	-0.508381121066172
UID_062167	WDR7	HAP1	PM	-0.0751509342749315	-0.632915180483569
UID_062168	WDR7	HAP1	SM	0.293925317822487	0.0982562369063489
UID_062169	WDR7	HAP1	SM	0.173801396118773	0.0743296415964329
UID_062170	WDR7	HAP1	SM	0.0532404020880643	-0.231192514180995
UID_062171	WDR7	HAP1	SM	-0.0621665387379903	-0.137022627047881
UID_062172	WDR7	HAP1	SM	-0.117240230441032	-0.579537675320608
UID_062173	WDR7	HAP1	SM	0.0510684533566221	0.134407271950025
UID_062174	WDR7	HAP1	SM	0.170142032311628	-0.0281812985337079
UID_062175	WDR7	HAP1	SM	0.0193753282189939	-0.209764716036315
UID_062176	WDR7	HAP1	SM	-0.205621513075478	-0.589610521445334
UID_062177	WDR7	HAP1	SM	-0.204450161239199	-0.771621489221924
UID_062178	WDR7	HAP1	PM	-0.118432102938573	-0.688710008473872
UID_062179	WDR7	HAP1	SM	0.137051821440651	0.0205135466326811
UID_062180	WDR7	HAP1	SM	-0.0773188561441258	-0.119967978103077
UID_062181	WDR7	HAP1	SM	0.126101692823533	-0.0396177843152949
UID_062182	WDR7	HAP1	SM	-0.146482161241653	-0.395213414714107
UID_062183	WDR7	HAP1	SM	-0.229119286347762	-0.842606082746783
UID_062184	WDR7	HAP1	SM	-0.00689879485533685	-0.102478434769214
UID_062185	WDR7	HAP1	SM	0.0217611764099622	-0.126385959653191
UID_062186	WDR7	HAP1	SM	0.0304446020491713	-0.0768232056020081
UID_062187	WDR7	HAP1	SM	0.168989199116286	0.0125838579529026
UID_062188	WDR7	HAP1	SM	0.033638873457819	-0.206927329522061
UID_062193	UPF2	HAP1	PM	-1.60487749720639	-2.4226656874225
UID_062194	UPF2	HAP1	SM	-0.0357019076341034	-0.264775685150414
UID_062195	UPF2	HAP1	SM	-0.0709321918580175	-0.0750422281551812
UID_062196	UPF2	HAP1	SM	-0.627575740738533	-1.08631465228395
UID_062197	UPF2	HAP1	SM	-0.646552415082115	-1.41291892058315
UID_062198	UPF2	HAP1	SM	-1.67115522693038	-2.37928797420291
UID_062199	UPF2	HAP1	SM	-0.201408015180073	-0.0307410116491617
UID_062200	UPF2	HAP1	SM	-0.196873648406496	-0.392651678054534
UID_062201	UPF2	HAP1	SM	-0.426336258927756	-0.77423578700088
UID_062202	UPF2	HAP1	SM	-0.431874144991769	-0.972666376142685
UID_062203	UPF2	HAP1	SM	-1.8724637706369	-3.37759975858958
UID_062204	UPF2	HAP1	PM	-0.957573892542858	-1.96130995259635
UID_062205	UPF2	HAP1	SM	0.0285328902024528	-0.0803075329481509
UID_062206	UPF2	HAP1	SM	-0.0572508905164772	-0.297181181893032
UID_062207	UPF2	HAP1	SM	-0.0805853538408378	-0.166263099405925
UID_062208	UPF2	HAP1	SM	-0.051126489516175	-0.542016280260506
UID_062209	UPF2	HAP1	SM	-0.604079960551468	-1.2822182876688
UID_062210	UPF2	HAP1	SM	-0.271041635976075	-0.308765133641943
UID_062211	UPF2	HAP1	SM	-0.218126022437517	-0.157899113232171
UID_062212	UPF2	HAP1	SM	-0.074398064650625	-0.132335610772533
UID_062213	UPF2	HAP1	SM	-0.861985249565688	-1.46972981858029
UID_062214	UPF2	HAP1	SM	-0.583076707672096	-1.303972850049
UID_062215	UPF2	HAP1	PM	-0.770460580218124	-1.34410751947327
UID_062216	UPF2	HAP1	SM	0.0137413354798113	-0.066406303690193
UID_062217	UPF2	HAP1	SM	-0.0303460233563875	-0.147338355027189
UID_062218	UPF2	HAP1	SM	0.0786969046592326	-0.0831814156398102
UID_062219	UPF2	HAP1	SM	-0.0781657063672354	-0.146954078123457
UID_062220	UPF2	HAP1	SM	-0.554053066950997	-1.29387281447048
UID_062221	UPF2	HAP1	SM	-0.0548248675176559	-0.0921946586235694
UID_062222	UPF2	HAP1	SM	0.159072151006422	0.137094665584797
UID_062223	UPF2	HAP1	SM	0.0020941960038928	-0.118536340519957
UID_062224	UPF2	HAP1	SM	0.126568125809709	0.0637356660331983
UID_062225	UPF2	HAP1	SM	-0.599871164250988	-1.02613676201896
UID_062226	UPF2	HAP1	PM	-1.24847187451467	-2.23578777470304
UID_062227	UPF2	HAP1	SM	-0.114393372522566	-0.126916998998093
UID_062228	UPF2	HAP1	SM	-0.0210092575533269	0.0780630128765577
UID_062229	UPF2	HAP1	SM	-0.838025116157259	-1.81665290329748
UID_062230	UPF2	HAP1	SM	-0.825594388545104	-1.37478896462267
UID_062231	UPF2	HAP1	SM	-0.810859015997557	-1.65838426326566
UID_062232	UPF2	HAP1	SM	-0.0912461629116807	-0.0531843458138285
UID_062233	UPF2	HAP1	SM	-0.0252796116705946	-0.21551024758058
UID_062234	UPF2	HAP1	SM	-0.16616744444603	-0.344125007498465
UID_062235	UPF2	HAP1	SM	-0.238915417465098	-0.581419835537414
UID_062236	UPF2	HAP1	SM	-1.25846055980288	-2.0605571911729
UID_062241	COPS5	HAP1	PM	-2.78769848481951	-3.12749464737655
UID_062242	COPS5	HAP1	SM	-0.00656722590818193	-0.131384474615521
UID_062243	COPS5	HAP1	SM	-0.760038359847575	-1.83252922288627
UID_062244	COPS5	HAP1	SM	-1.14259683016334	-2.29246200526991
UID_062245	COPS5	HAP1	SM	-1.48608539517216	-2.40793710428564
UID_062246	COPS5	HAP1	SM	-2.29983410515786	-3.62251185234802
UID_062247	COPS5	HAP1	SM	-0.0681167953257916	-0.0466217529030814
UID_062248	COPS5	HAP1	SM	-0.685048355039506	-1.71628506129219
UID_062249	COPS5	HAP1	SM	-1.87006310461492	-2.6487503565783
UID_062250	COPS5	HAP1	SM	-2.30655639084042	-3.40740863645154
UID_062251	COPS5	HAP1	SM	-2.43349252695313	-3.46801278346805
UID_062252	COPS5	HAP1	PM	-3.68076004090311	-3.53600724953352
UID_062253	COPS5	HAP1	SM	0.0145985817972707	-0.0485590259086763
UID_062254	COPS5	HAP1	SM	-1.94571545850926	-2.86149430978384
UID_062255	COPS5	HAP1	SM	-0.335804668639509	-0.66627561933289
UID_062256	COPS5	HAP1	SM	-2.70841369489339	-4.16841279508777
UID_062257	COPS5	HAP1	SM	-2.95905382537126	-3.76216624356655
UID_062258	COPS5	HAP1	SM	-0.293952609576126	-0.0940892613917763
UID_062259	COPS5	HAP1	SM	-1.2103294054664	-2.77926224021983
UID_062260	COPS5	HAP1	SM	-1.96323599111635	-3.25091967186128
UID_062261	COPS5	HAP1	SM	-2.02219391513126	-3.09317240395817
UID_062262	COPS5	HAP1	SM	-3.28711590989385	-4.20807020670363
UID_062263	COPS5	HAP1	PM	-2.45354379804796	-2.80884261316046
UID_062264	COPS5	HAP1	SM	-0.0740327427693669	-0.00931997928032909
UID_062265	COPS5	HAP1	SM	-0.640155402680868	-1.46662203644941
UID_062266	COPS5	HAP1	SM	-0.594754501438633	-1.25788536553942
UID_062267	COPS5	HAP1	SM	-1.1451669331906	-2.45226001058727
UID_062268	COPS5	HAP1	SM	-2.37694816899588	-3.32269545299447
UID_062269	COPS5	HAP1	SM	-0.181072663268386	-0.499316459728545
UID_062270	COPS5	HAP1	SM	-0.286994798277887	-0.665426118095931
UID_062271	COPS5	HAP1	SM	-0.640728841449282	-1.82100861147881
UID_062272	COPS5	HAP1	SM	-2.21248332987072	-3.51840255278439
UID_062273	COPS5	HAP1	SM	-1.76984595644435	-3.16326600056588
UID_062274	COPS5	HAP1	PM	-2.55552350414886	-2.99613489846926
UID_062275	COPS5	HAP1	SM	-0.0749333056555411	-0.0947573220711588
UID_062276	COPS5	HAP1	SM	-0.393214397813758	-1.29893179310663
UID_062277	COPS5	HAP1	SM	-2.16842573572877	-3.6047683930375
UID_062278	COPS5	HAP1	SM	-2.21784678343612	-3.03695402821573
UID_062279	COPS5	HAP1	SM	-2.28015755032703	-2.85445266713415
UID_062280	COPS5	HAP1	SM	-0.288965468832953	-0.179857899897176
UID_062281	COPS5	HAP1	SM	-0.529162575985249	-1.09609963110147
UID_062282	COPS5	HAP1	SM	-1.04942794427656	-2.36226099567258
UID_062283	COPS5	HAP1	SM	-2.35580808759749	-3.43896490891824
UID_062284	COPS5	HAP1	SM	-2.73081276126203	-3.88878598064165
UID_062289	ANKLE2	HAP1	PM	-0.766804270360186	-1.23664310522131
UID_062290	ANKLE2	HAP1	SM	0.15693262757722	0.0458910494292697
UID_062291	ANKLE2	HAP1	SM	-0.0160886175317754	-0.0389693476296314
UID_062292	ANKLE2	HAP1	SM	0.164050200956371	0.0751192127232468
UID_062293	ANKLE2	HAP1	SM	-0.0784317440119919	-0.228565000134535
UID_062294	ANKLE2	HAP1	SM	-0.100499952667172	-0.397757030021479
UID_062295	ANKLE2	HAP1	SM	-0.0181314774604345	-0.0529846797965895
UID_062296	ANKLE2	HAP1	SM	-0.00613489768616268	-0.010985128132191
UID_062297	ANKLE2	HAP1	SM	0.029910451955598	-0.00298620310842842
UID_062298	ANKLE2	HAP1	SM	-0.0745762502239469	-0.346736076449091
UID_062299	ANKLE2	HAP1	SM	-0.18123384412602	-0.298025254288661
UID_062300	ANKLE2	HAP1	PM	-0.324792394037375	-0.458099782787342
UID_062301	ANKLE2	HAP1	SM	-0.0362736498617288	-0.219903529072707
UID_062302	ANKLE2	HAP1	SM	-0.0671332450761382	-0.00930951705677451
UID_062303	ANKLE2	HAP1	SM	0.131694020797034	-0.028056723994513
UID_062304	ANKLE2	HAP1	SM	0.0343024226945717	-0.0567973593521771
UID_062305	ANKLE2	HAP1	SM	-0.0035108599638308	-0.16635765717782
UID_062306	ANKLE2	HAP1	SM	0.216447987187929	0.0754455423835363
UID_062307	ANKLE2	HAP1	SM	0.00203576012714812	-0.221368063799284
UID_062308	ANKLE2	HAP1	SM	-0.082239709879902	-0.152849972722473
UID_062309	ANKLE2	HAP1	SM	0.0167783491487778	-0.0604654244934385
UID_062310	ANKLE2	HAP1	SM	-0.0841594516002268	-0.276177406314947
UID_062311	ANKLE2	HAP1	PM	-1.12961303464927	-1.73490414456783
UID_062312	ANKLE2	HAP1	SM	0.153028881522517	0.0768929875390681
UID_062313	ANKLE2	HAP1	SM	-0.353238234565288	-0.674669089028371
UID_062314	ANKLE2	HAP1	SM	-0.695124864855327	-0.915724235132759
UID_062315	ANKLE2	HAP1	SM	-0.730342552704221	-1.07719665292004
UID_062316	ANKLE2	HAP1	SM	-1.94830720995137	-2.41683396363657
UID_062317	ANKLE2	HAP1	SM	0.148822775246649	0.159534950922355
UID_062318	ANKLE2	HAP1	SM	-0.301811767793927	-0.355877127623856
UID_062319	ANKLE2	HAP1	SM	0.0778879902186939	0.134565212894073
UID_062320	ANKLE2	HAP1	SM	-0.0655113467502268	-0.181596612595913
UID_062321	ANKLE2	HAP1	SM	0.00681402494321554	0.0102200494402469
UID_062322	ANKLE2	HAP1	PM	-0.456774075503202	-0.832482732660151
UID_062323	ANKLE2	HAP1	SM	-0.0466479796283835	-0.112620613264435
UID_062324	ANKLE2	HAP1	SM	0.0910071367128163	0.16067156655051
UID_062325	ANKLE2	HAP1	SM	0.164730407009619	0.0418209456814525
UID_062326	ANKLE2	HAP1	SM	-0.0528482147615076	-0.129373797785762
UID_062327	ANKLE2	HAP1	SM	-0.382683104531795	-0.597573926045633
UID_062328	ANKLE2	HAP1	SM	-0.311451620958074	-0.160590184513756
UID_062329	ANKLE2	HAP1	SM	0.00106912806938943	-0.0951946241413265
UID_062330	ANKLE2	HAP1	SM	0.0155342738170818	0.0223714132121709
UID_062331	ANKLE2	HAP1	SM	-0.0258246627005994	-0.0409442798368405
UID_062332	ANKLE2	HAP1	SM	0.125555751040772	0.054528394606227
UID_062337	C1orf109	HAP1	PM	-0.0845785892384043	0.0257067916187303
UID_062338	C1orf109	HAP1	SM	0.0693344212773868	0.0536195125605408
UID_062339	C1orf109	HAP1	SM	-0.0283721140469004	0.0249772423346815
UID_062340	C1orf109	HAP1	SM	-0.0150525333170863	0.0278832692084815
UID_062341	C1orf109	HAP1	SM	-0.018118935793932	-0.170250400896191
UID_062342	C1orf109	HAP1	SM	0.0161452472741749	-0.0341591252576242
UID_062343	C1orf109	HAP1	SM	-0.0485841465384314	-0.12689790004117
UID_062344	C1orf109	HAP1	SM	0.0647470794682307	-0.0278170937706584
UID_062345	C1orf109	HAP1	SM	-0.121721590214398	-0.296806909213863
UID_062346	C1orf109	HAP1	SM	-0.0188993392156817	-0.0729342334964374
UID_062347	C1orf109	HAP1	SM	-0.0938161263773068	-0.00675361030135929
UID_062348	C1orf109	HAP1	PM	-0.845477636342743	-1.60880724734075
UID_062349	C1orf109	HAP1	SM	0.00222829555922383	-0.0181845939763552
UID_062350	C1orf109	HAP1	SM	-0.304908862374742	-0.377171342112827
UID_062351	C1orf109	HAP1	SM	-0.18011123593078	-0.36359854918674
UID_062352	C1orf109	HAP1	SM	-0.00987741951464207	-0.316485406914719
UID_062353	C1orf109	HAP1	SM	-0.278833979049556	-0.812453969970244
UID_062354	C1orf109	HAP1	SM	-0.0305451526865231	-0.0334451580586247
UID_062355	C1orf109	HAP1	SM	-0.103603716723189	-0.156277141913164
UID_062356	C1orf109	HAP1	SM	-0.0822858959598604	-0.14465265406128
UID_062357	C1orf109	HAP1	SM	-0.305193841843234	-0.768747034524448
UID_062358	C1orf109	HAP1	SM	-0.407882682043651	-1.0176848901686
UID_062359	C1orf109	HAP1	PM	-1.21403083884291	-1.99610369146642
UID_062360	C1orf109	HAP1	SM	-0.101980995113873	-0.127177303915
UID_062361	C1orf109	HAP1	SM	-0.254699463238771	-0.195467580987807
UID_062362	C1orf109	HAP1	SM	0.00665178998581003	-0.0950435914208905
UID_062363	C1orf109	HAP1	SM	-0.304228096439325	-0.603052850872375
UID_062364	C1orf109	HAP1	SM	-0.87426503257282	-1.76756138703243
UID_062365	C1orf109	HAP1	SM	-0.0628110823251738	-0.0894032972586979
UID_062366	C1orf109	HAP1	SM	-0.0193189610000556	-0.264152259453523
UID_062367	C1orf109	HAP1	SM	-0.310435743588117	-0.228107888322552
UID_062368	C1orf109	HAP1	SM	0.010241985481973	-0.102816342387229
UID_062369	C1orf109	HAP1	SM	0.0563480130067536	-0.163149759308742
UID_062370	C1orf109	HAP1	PM	-0.0453715560337864	-0.199648603354872
UID_062371	C1orf109	HAP1	SM	-0.00725076219203176	-0.108560681248702
UID_062372	C1orf109	HAP1	SM	0.20920595279656	0.286584637296498
UID_062373	C1orf109	HAP1	SM	-0.0414987454579191	-0.0885432508725255
UID_062374	C1orf109	HAP1	SM	-0.0179083763478618	0.115622785872939
UID_062375	C1orf109	HAP1	SM	-0.0589724793514998	0.0101181955955766
UID_062376	C1orf109	HAP1	SM	0.107393236091722	-0.054417970135069
UID_062377	C1orf109	HAP1	SM	-0.0506725201171587	-0.147247370004115
UID_062378	C1orf109	HAP1	SM	-0.0777408815320902	-0.172250514841167
UID_062379	C1orf109	HAP1	SM	-0.147880297494991	-0.114873322521589
UID_062380	C1orf109	HAP1	SM	-0.0410979952358186	0.0351600572600308
UID_062385	ELP2	HAP1	PM	-0.333066434325255	-0.694303491719839
UID_062386	ELP2	HAP1	SM	0.016180053112906	-0.0639762331804837
UID_062387	ELP2	HAP1	SM	0.127478476152681	0.286762143604148
UID_062388	ELP2	HAP1	SM	-0.0063714423248456	0.059624074555423
UID_062389	ELP2	HAP1	SM	0.0981319621007524	-0.061322890456248
UID_062390	ELP2	HAP1	SM	-0.27421156858254	-0.868097154436433
UID_062391	ELP2	HAP1	SM	0.00208171255878372	-0.114751687650717
UID_062392	ELP2	HAP1	SM	0.0396584634821868	0.0302490631462457
UID_062393	ELP2	HAP1	SM	-0.03670503513614	0.0168218350575657
UID_062394	ELP2	HAP1	SM	-0.156510190657019	-0.317342834820247
UID_062395	ELP2	HAP1	SM	-0.0874503700220405	-0.34492497640772
UID_062396	ELP2	HAP1	PM	-1.57764477710137	-3.28754932333622
UID_062397	ELP2	HAP1	SM	0.0372497720211781	0.0213225460412996
UID_062398	ELP2	HAP1	SM	0.104410370682925	-0.0783052770872047
UID_062399	ELP2	HAP1	SM	-0.562709170549523	-1.031553142742
UID_062400	ELP2	HAP1	SM	-0.445705811852454	-1.27063972402326
UID_062401	ELP2	HAP1	SM	-1.50887047714471	-3.49091928385869
UID_062402	ELP2	HAP1	SM	-0.0310840356968852	-0.00560469666072842
UID_062403	ELP2	HAP1	SM	-0.0603287025496461	0.0424228700566666
UID_062404	ELP2	HAP1	SM	-0.609892227467618	-1.22384131543728
UID_062405	ELP2	HAP1	SM	-0.997290736283698	-2.22164985493715
UID_062406	ELP2	HAP1	SM	-1.3957152842252	-3.33617478706293
UID_062407	ELP2	HAP1	PM	-2.13867309515211	-3.85132845327024
UID_062408	ELP2	HAP1	SM	-0.101479774273156	0.0485001066508896
UID_062409	ELP2	HAP1	SM	-0.880265824362175	-2.21987610318829
UID_062410	ELP2	HAP1	SM	-1.15515473117274	-2.95117829243413
UID_062411	ELP2	HAP1	SM	-1.5931394421164	-3.96642412097129
UID_062412	ELP2	HAP1	SM	-2.13055254132669	-4.67669072064357
UID_062413	ELP2	HAP1	SM	0.131317907147691	0.0690706348017374
UID_062414	ELP2	HAP1	SM	-0.496373252597425	-1.32898114604057
UID_062415	ELP2	HAP1	SM	-1.45137953190226	-3.36058252286647
UID_062416	ELP2	HAP1	SM	-2.03446520845535	-3.68815691280278
UID_062417	ELP2	HAP1	SM	-1.93776754020627	-4.89704728194146
UID_062418	ELP2	HAP1	PM	-1.76894117981396	-2.64244536524509
UID_062419	ELP2	HAP1	SM	0.210363230803649	0.162490725829339
UID_062420	ELP2	HAP1	SM	-0.0434041997755338	-0.228145705597894
UID_062421	ELP2	HAP1	SM	-0.0708713071725004	-0.347261366601069
UID_062422	ELP2	HAP1	SM	-0.824176775236245	-1.92291269232511
UID_062423	ELP2	HAP1	SM	-1.98034180575644	-2.72035957117156
